119379,adv.,dishonestly,underhand
119380,adv.,slyly,underhand
119381,adv.,secretively,underhand
119382,adv.,craftily,underhand
119383,adj.,deceitful,underhand
119384,adj.,dishonest,underhand
119385,adj.,sneaky,underhand
119386,adj.,sly,underhand
119387,adj.,mean,underhand
119388,v.,lie behind,underlain
119389,v.,motivate,underlain
119390,v.,cause,underlain
119391,v.,inspire,underlain
119392,v.,trigger,underlain
119393,v.,lie behind,underlie
119394,v.,motivate,underlie
119395,v.,cause,underlie
119396,v.,inspire,underlie
119397,v.,trigger,underlie
119398,v.,underscore,underline
119399,v.,emphasize,underline
119400,v.,highlight,underline
119401,v.,feature,underline
119402,v.,stress,underline
119403,n.,minion,underling
119404,n.,inferior,underling
119405,n.,subordinate,underling
119406,n.,subject,underling
119407,n.,junior,underling
119408,adj.,fundamental,underlying
119409,adj.,original,underlying
119410,adj.,causal,underlying
119411,adj.,primary,underlying
119412,adj.,basic,underlying
119413,v.,weaken,undermine
119414,v.,dent,undermine
119415,v.,challenge,undermine
119416,v.,destabilize,undermine
119417,v.,demoralize,undermine
119418,n.,base,underneath
119419,n.,bottom,underneath
119420,n.,underside,underneath
119421,n.,footing,underneath
119422,n.,foundation,underneath
119423,adv.,below,underneath
119424,adv.,under,underneath
119425,adv.,less,underneath
119426,adj.,malnourished,undernourished
119427,adj.,underfed,undernourished
119428,adj.,starved,undernourished
119429,adj.,hungry,undernourished
119430,adj.,famished,undernourished
119431,n.,malnutrition,undernourishment
119432,n.,starvation,undernourishment
119433,n.,hunger,undernourishment
119434,n.,famine,undernourishment
119435,n.,subway,underpass
119436,n.,tunnel,underpass
119437,n.,passageway,underpass
119438,v.,fail,underperform
119439,v.,underachieve,underperform
119440,v.,disappoint,underperform
119441,v.,flounder,underperform
119442,v.,drift,underperform
119443,v.,shore up,underpin
119444,v.,prop up,underpin
119445,v.,reinforce,underpin
119446,v.,support,underpin
119447,v.,buttress,underpin
119448,n.,foundation,underpinning
119449,n.,reinforcement,underpinning
119450,n.,groundwork,underpinning
119451,n.,keystone,underpinning
119452,n.,bedrock,underpinning
119453,v.,make light of,underplay
119454,v.,minimize,underplay
119455,v.,understate,underplay
119456,v.,play down,underplay
119457,v.,talk down,underplay
119458,v.,underpin,underprop
119459,v.,shore up,underprop
119460,v.,prop up,underprop
119461,v.,jack up,underprop
119462,v.,reinforce,underprop
119463,v.,undervalue,underrate
119464,v.,underestimate,underrate
119465,v.,think little of,underrate
119466,v.,devalue,underrate
119467,v.,misjudge,underrate
119468,v.,underline,underscore
119469,v.,highlight,underscore
119470,v.,emphasize,underscore
119471,v.,accentuate,underscore
119472,v.,call attention to,underscore
119473,adj.,submarine,undersea
119474,adj.,underwater,undersea
119475,adj.,marine,undersea
119476,adj.,sea,undersea
119477,adj.,maritime,undersea
119478,v.,understate,undersell
119479,v.,play down,undersell
119480,v.,make light of,undersell
119481,v.,denigrate,undersell
119482,v.,cheapen,undersell
119483,n.,subshrub,undershrub
119484,n.,bush,undershrub
119485,n.,plant,undershrub
119486,n.,base,underside
119487,n.,bottom,underside
119488,n.,underneath,underside
119489,n.,basement,underside
119490,n.,foundation,underside
119491,n.,signatory,undersigned
119492,n.,cosignatory,undersigned
119493,n.,signer,undersigned
119494,n.,witness,undersigned
119495,adj.,puny,undersized
119496,adj.,underdeveloped,undersized
119497,adj.,small,undersized
119498,adj.,short,undersized
119499,adj.,stunted,undersized
119500,v.,understate,undersold
119501,v.,play down,undersold
119502,v.,make light of,undersold
119503,v.,denigrate,undersold
119504,v.,cheapen,undersold
119505,adj.,understrength,understaffed
119506,adj.,short-handed,understaffed
119507,adj.,short-staffed,understaffed
119508,adj.,short,understaffed
119509,adj.,down,understaffed
119510,v.,comprehend,understand
119511,v.,appreciate,understand
119512,v.,know,understand
119513,v.,recognize,understand
119514,v.,realize,understand
119515,adj.,comprehensible,understandable
119516,adj.,clear,understandable
119517,adj.,logical,understandable
119518,adj.,reasonable,understandable
119519,adj.,fathomable,understandable
119520,adv.,reasonably,understandably
119521,adv.,as expected,understandably
119522,adv.,justifiably,understandably
119523,adv.,plausibly,understandably
119524,adv.,comprehensibly,understandably
119525,adj.,sympathetic,understanding
119526,adj.,empathetic,understanding
119527,adj.,considerate,understanding
119528,adj.,thoughtful,understanding
119529,adj.,kind,understanding
119530,n.,agreement,understanding
119531,n.,arrangement,understanding
119532,n.,sympathy,understanding
119533,n.,grasp,understanding
119534,n.,interpretation,understanding
119535,v.,play down,understate
119536,v.,minimize,understate
119537,v.,devalue,understate
119538,v.,belittle,understate
119539,v.,make little of,understate
119540,n.,irony,understatement
119541,n.,dryness,understatement
119542,n.,sarcasm,understatement
119543,n.,underestimation,understatement
119544,adj.,unspoken,understood
119545,adj.,tacit,understood
119546,adj.,silent,understood
119547,adj.,unstated,understood
119548,adj.,unwritten,understood
119549,adj.,understaffed,understrength
119550,adj.,short-handed,understrength
119551,adj.,short-staffed,understrength
119552,adj.,short,understrength
119553,adj.,down,understrength
119554,n.,substitute,understudy
119555,n.,cover,understudy
119556,n.,standby,understudy
119557,n.,stand-in,understudy
119558,n.,replacement,understudy
119559,v.,take on,undertake
119560,v.,assume,undertake
119561,v.,start,undertake
119562,v.,commence,undertake
119563,v.,embark on,undertake
119564,v.,take on,undertaken
119565,v.,assume,undertaken
119566,v.,start,undertaken
119567,v.,commence,undertaken
119568,v.,embark on,undertaken
119569,n.,funeral director,undertaker
119570,n.,embalmer,undertaker
119571,n.,mortician,undertaker
119572,n.,responsibility,undertaking
119573,n.,task,undertaking
119574,n.,job,undertaking
119575,n.,enterprise,undertaking
119576,n.,commission,undertaking
119577,n.,underwear,underthings
119578,n.,underclothes,underthings
119579,n.,underclothing,underthings
119580,n.,undies,underthings
119581,n.,hint,undertone
119582,n.,suggestion,undertone
119583,n.,trace,undertone
119584,n.,tinge,undertone
119585,n.,undercurrent,undertone
119586,v.,take on,undertook
119587,v.,assume,undertook
119588,v.,start,undertook
119589,v.,commence,undertook
119590,v.,embark on,undertook
119591,n.,current,undertow
119592,n.,undercurrent,undertow
119593,n.,tide,undertow
119594,n.,pull,undertow
119595,n.,stream,undertow
119596,v.,underrate,undervalue
119597,v.,underestimate,undervalue
119598,v.,play down,undervalue
119599,v.,devalue,undervalue
119600,v.,belittle,undervalue
119601,adj.,submerged,underwater
119602,adj.,sunken,underwater
119603,adj.,flooded,underwater
119604,adj.,subaquatic,underwater
119605,adj.,subsurface,underwater
119606,adj.,happening,underway
119607,adj.,in progress,underway
119608,adj.,ongoing,underway
119609,adj.,on the go,underway
119610,adj.,proceeding,underway
119611,n.,underclothes,underwear
119612,n.,underclothing,underwear
119613,n.,underthings,underwear
119614,n.,undies,underwear
119615,adj.,skinny,underweight
119616,adj.,scrawny,underweight
119617,adj.,underfed,underweight
119618,adj.,malnourished,underweight
119619,adj.,emaciated,underweight
119620,v.,experience,underwent
119621,v.,feel,underwent
119622,v.,suffer,underwent
119623,v.,endure,underwent
119624,v.,undertake,underwent
119625,adj.,criminal,underworld
119626,adj.,gangland,underworld
119627,adj.,illicit,underworld
119628,adj.,illegal,underworld
119629,adj.,unlawful,underworld
119630,n.,netherworld,underworld
119631,v.,guarantee,underwrite
119632,v.,countersign,underwrite
119633,v.,back,underwrite
119634,v.,endorse,underwrite
119635,v.,fund,underwrite
119636,n.,sponsor,underwriter
119637,n.,backer,underwriter
119638,n.,supporter,underwriter
119639,n.,guarantor,underwriter
119640,n.,financier,underwriter
119641,v.,guarantee,underwritten
119642,v.,countersign,underwritten
119643,v.,back,underwritten
119644,v.,endorse,underwritten
119645,v.,fund,underwritten
119646,v.,guarantee,underwrote
119647,v.,countersign,underwrote
119648,v.,back,underwrote
119649,v.,endorse,underwrote
119650,v.,fund,underwrote
119651,adj.,unwarranted,undeserved
119652,adj.,unmerited,undeserved
119653,adj.,unearned,undeserved
119654,adj.,unfair,undeserved
119655,adj.,unjustifiable,undeserved
119656,adj.,unworthy,undeserving
119657,adj.,worthless,undeserving
119658,adj.,contemptible,undeserving
119659,adj.,pitiful,undeserving
119660,adj.,unfit,undeserving
119661,adj.,unwanted,undesirable
119662,adj.,unwelcome,undesirable
119663,adj.,uninvited,undesirable
119664,adj.,objectionable,undesirable
119665,adj.,disagreeable,undesirable
119666,adj.,hesitating,undetermined
119667,adj.,undecided,undetermined
119668,adj.,irresolute,undetermined
119669,adj.,unsettled,undetermined
119670,adj.,vacillating,undetermined
119671,adj.,immature,undeveloped
119672,adj.,young,undeveloped
119673,adj.,embryonic,undeveloped
119674,adj.,unripe,undeveloped
119675,adj.,emergent,undeveloped
119676,adj.,unswerving,undeviating
119677,adj.,firm,undeviating
119678,adj.,solid,undeviating
119679,adj.,absolute,undeviating
119680,adj.,total,undeviating
119681,v.,unfasten,undid
119682,v.,untie,undid
119683,v.,unbutton,undid
119684,v.,loosen,undid
119685,v.,disengage,undid
119686,n.,underwear,undies
119687,n.,underclothes,undies
119688,n.,underclothing,undies
119689,n.,underthings,undies
119690,adj.,unseemly,undignified
119691,adj.,unbecoming,undignified
119692,adj.,indecorous,undignified
119693,adj.,improper,undignified
119694,adj.,humiliating,undignified
119695,adj.,straight,undiluted
119696,adj.,neat,undiluted
119697,adj.,unadulterated,undiluted
119698,adj.,unmixed,undiluted
119699,adj.,pure,undiluted
119700,adj.,purposeless,undirected
119701,adj.,aimless,undirected
119702,adj.,directionless,undirected
119703,adj.,pointless,undirected
119704,adj.,wandering,undirected
119705,adj.,unperceptive,undiscerning
119706,adj.,unobservant,undiscerning
119707,adj.,insensitive,undiscerning
119708,adj.,obtuse,undiscerning
119709,adj.,indiscriminating,undiscerning
119710,adj.,unmanageable,undisciplined
119711,adj.,out of control,undisciplined
119712,adj.,wild,undisciplined
119713,adj.,unruly,undisciplined
119714,adj.,disobedient,undisciplined
119715,adj.,unconcealed,undisguised
119716,adj.,open,undisguised
119717,adj.,unchallenged,undisguised
119718,adj.,overt,undisguised
119719,adj.,uncontested,undisguised
119720,adj.,unwilling,undisposed
119721,adj.,loath,undisposed
119722,adj.,reluctant,undisposed
119723,adj.,unprepared,undisposed
119724,adj.,hesitant,undisposed
119725,adj.,acknowledged,undisputed
119726,adj.,undoubted,undisputed
119727,adj.,certain,undisputed
119728,adj.,undeniable,undisputed
119729,adj.,unquestionable,undisputed
119730,adj.,ordinary,undistinguished
119731,adj.,everyday,undistinguished
119732,adj.,run-of-the-mill,undistinguished
119733,adj.,commonplace,undistinguished
119734,adj.,unremarkable,undistinguished
119735,adj.,factual,undistorted
119736,adj.,truthful,undistorted
119737,adj.,exact,undistorted
119738,adj.,accurate,undistorted
119739,adj.,unvarnished,undistorted
119740,adj.,uninterrupted,undisturbed
119741,adj.,in peace,undisturbed
119742,adj.,unbroken,undisturbed
119743,adj.,unobstructed,undisturbed
119744,adj.,untouched,undisturbed
119745,adj.,complete,undivided
119746,adj.,entire,undivided
119747,adj.,whole,undivided
119748,adj.,total,undivided
119749,adj.,full,undivided
119750,v.,unfasten,undo
119751,v.,untie,undo
119752,v.,unbutton,undo
119753,v.,loosen,undo
119754,v.,disengage,undo
119755,n.,downfall,undoing
119756,n.,ruin,undoing
119757,n.,ruination,undoing
119758,n.,collapse,undoing
119759,n.,destruction,undoing
119760,adj.,savage,undomesticated
119761,adj.,wild,undomesticated
119762,adj.,ferocious,undomesticated
119763,adj.,fierce,undomesticated
119764,adj.,feral,undomesticated
119765,adj.,uncompleted,undone
119766,adj.,unfinished,undone
119767,adj.,incomplete,undone
119768,adj.,half-done,undone
119769,adj.,half-finished,undone
119770,adj.,certain,undoubted
119771,adj.,sure,undoubted
119772,adj.,absolute,undoubted
119773,adj.,definite,undoubted
119774,adj.,indubitable,undoubted
119775,adv.,certainly,undoubtedly
119776,adv.,unquestionably,undoubtedly
119777,adv.,undeniably,undoubtedly
119778,adv.,indisputably,undoubtedly
119779,adv.,definitely,undoubtedly
119780,v.,strip off,undress
119781,v.,strip,undress
119782,v.,unclothe,undress
119783,v.,uncloak,undress
119784,v.,bare,undress
119785,adj.,naked,undressed
119786,adj.,bare,undressed
119787,adj.,nude,undressed
119788,adj.,stripped,undressed
119789,adj.,in your birthday suit,undressed
119790,adj.,unwarranted,undue
119791,adj.,excessive,undue
119792,adj.,unnecessary,undue
119793,adj.,unjustified,undue
119794,adj.,unjustifiable,undue
119795,adj.,undulating,undulant
119796,adj.,rolling,undulant
119797,adj.,swelling,undulant
119798,adj.,heaving,undulant
119799,adj.,surging,undulant
119800,v.,roll,undulate
119801,v.,ripple,undulate
119802,v.,rise and fall,undulate
119803,v.,swell,undulate
119804,v.,heave,undulate
119805,v.,roll,undulated
119806,v.,ripple,undulated
119807,v.,rise and fall,undulated
119808,v.,swell,undulated
119809,v.,heave,undulated
119810,n.,wave,undulation
119811,n.,ripple,undulation
119812,n.,furrow,undulation
119813,n.,crinkle,undulation
119814,n.,wrinkle,undulation
119815,adv.,excessively,unduly
119816,adv.,overly,unduly
119817,adv.,disproportionately,unduly
119818,adv.,unjustifiably,unduly
119819,adv.,undeservedly,unduly
119820,adj.,unending,undying
119821,adj.,never-ending,undying
119822,adj.,endless,undying
119823,adj.,perpetual,undying
119824,adj.,eternal,undying
119825,adj.,undeserved,unearned
119826,adj.,unwarranted,unearned
119827,adj.,unmerited,unearned
119828,adj.,unjustified,unearned
119829,adj.,uncalled-for,unearned
119830,v.,dig up,unearth
119831,v.,exhume,unearth
119832,v.,disinter,unearth
119833,v.,excavate,unearth
119834,v.,extract,unearth
119835,adj.,eerie,unearthly
119836,adj.,weird,unearthly
119837,adj.,bizarre,unearthly
119838,adj.,strange,unearthly
119839,adj.,macabre,unearthly
119840,n.,anxiety,unease
119841,n.,nervousness,unease
119842,n.,restlessness,unease
119843,n.,awkwardness,unease
119844,n.,uneasiness,unease
119845,adv.,anxiously,uneasily
119846,adv.,nervously,uneasily
119847,adv.,restlessly,uneasily
119848,adv.,awkwardly,uneasily
119849,adv.,agitatedly,uneasily
119850,n.,anxiety,uneasiness
119851,n.,nervousness,uneasiness
119852,n.,restlessness,uneasiness
119853,n.,awkwardness,uneasiness
119854,n.,unease,uneasiness
119855,adj.,anxious,uneasy
119856,adj.,nervous,uneasy
119857,adj.,troubled,uneasy
119858,adj.,uncomfortable,uneasy
119859,adj.,ill at ease,uneasy
119860,adj.,inefficient,uneconomical
119861,adj.,wasteful,uneconomical
119862,adj.,extravagant,uneconomical
119863,adj.,uneconomic,uneconomical
119864,adj.,profligate,uneconomical
119865,adj.,unschooled,uneducated
119866,adj.,untaught,uneducated
119867,adj.,ignorant,uneducated
119868,adj.,illiterate,uneducated
119869,adj.,uninformed,uneducated
119870,adj.,impassive,unemotional
119871,adj.,dispassionate,unemotional
119872,adj.,undemonstrative,unemotional
119873,adj.,unresponsive,unemotional
119874,adj.,detached,unemotional
119875,adj.,jobless,unemployed
119876,adj.,out of work,unemployed
119877,adj.,laid off,unemployed
119878,adj.,unwaged,unemployed
119879,adj.,idle,unemployed
119880,n.,joblessness,unemployment
119881,n.,redundancy,unemployment
119882,n.,idleness,unemployment
119883,adj.,endless,unending
119884,adj.,never-ending,unending
119885,adj.,eternal,unending
119886,adj.,everlasting,unending
119887,adj.,interminable,unending
119888,adj.,insufferable,unendurable
119889,adj.,unbearable,unendurable
119890,adj.,intolerable,unendurable
119891,adj.,insupportable,unendurable
119892,adj.,excruciating,unendurable
119893,adj.,superstitious,unenlightened
119894,adj.,prejudiced,unenlightened
119895,adj.,ignorant,unenlightened
119896,adj.,uncivilized,unenlightened
119897,adj.,benighted,unenlightened
119898,adj.,undesirable,unenviable
119899,adj.,disagreeable,unenviable
119900,adj.,unpleasant,unenviable
119901,adj.,uninviting,unenviable
119902,adj.,objectionable,unenviable
119903,adj.,uneven,unequal
119904,adj.,unbalanced,unequal
119905,adj.,lopsided,unequal
119906,adj.,asymmetrical,unequal
119907,adj.,disproportionate,unequal
119908,adj.,unrivalled,unequaled
119909,adj.,matchless,unequaled
119910,adj.,unsurpassed,unequaled
119911,adj.,incomparable,unequaled
119912,adj.,unique,unequaled
119913,adv.,unevenly,unequally
119914,adv.,irregularly,unequally
119915,adv.,disproportionately,unequally
119916,adv.,unfairly,unequally
119917,adv.,unjustly,unequally
119918,adj.,plain,unequivocal
119919,adj.,unambiguous,unequivocal
119920,adj.,unmistakable,unequivocal
119921,adj.,explicit,unequivocal
119922,adj.,indisputable,unequivocal
119923,adj.,certain,unerring
119924,adj.,sure,unerring
119925,adj.,absolute,unerring
119926,adj.,positive,unerring
119927,adj.,definite,unerring
119928,adj.,dispensable,unessential
119929,adj.,superfluous,unessential
119930,adj.,unnecessary,unessential
119931,adj.,replaceable,unessential
119932,adj.,expendable,unessential
119933,adj.,rough,uneven
119934,adj.,jagged,uneven
119935,adj.,bumpy,uneven
119936,adj.,patchy,uneven
119937,adj.,irregular,uneven
119938,adv.,unequally,unevenly
119939,adv.,irregularly,unevenly
119940,adv.,disproportionately,unevenly
119941,n.,roughness,unevenness
119942,n.,jaggedness,unevenness
119943,n.,bumpiness,unevenness
119944,n.,patchiness,unevenness
119945,n.,inequality,unevenness
119946,adj.,boring,uneventful
119947,adj.,monotonous,uneventful
119948,adj.,ordinary,uneventful
119949,adj.,humdrum,uneventful
119950,adj.,dull,uneventful
119951,adj.,inoffensive,unexceptionable
119952,adj.,unobjectionable,unexceptionable
119953,adj.,faultless,unexceptionable
119954,adj.,irreproachable,unexceptionable
119955,adj.,acceptable,unexceptionable
119956,adj.,undistinguished,unexceptional
119957,adj.,nondescript,unexceptional
119958,adj.,anonymous,unexceptional
119959,adj.,modest,unexceptional
119960,adj.,indifferent,unexceptional
119961,adj.,calm,unexcited
119962,adj.,restrained,unexcited
119963,adj.,subdued,unexcited
119964,adj.,unresponsive,unexcited
119965,adj.,impassive,unexcited
119966,adj.,unforeseen,unexpected
119967,adj.,unanticipated,unexpected
119968,adj.,surprising,unexpected
119969,adj.,startling,unexpected
119970,adj.,astonishing,unexpected
119971,adv.,suddenly,unexpectedly
119972,adv.,all of a sudden,unexpectedly
119973,adv.,out of the blue,unexpectedly
119974,adv.,surprisingly,unexpectedly
119975,adv.,all at once,unexpectedly
119976,adj.,reliable,unfailing
119977,adj.,certain,unfailing
119978,adj.,dependable,unfailing
119979,adj.,trustworthy,unfailing
119980,adj.,constant,unfailing
119981,adj.,unjust,unfair
119982,adj.,inequitable,unfair
119983,adj.,iniquitous,unfair
119984,adj.,unwarranted,unfair
119985,adj.,unmerited,unfair
119986,adj.,disloyal,unfaithful
119987,adj.,false,unfaithful
119988,adj.,untrue,unfaithful
119989,adj.,adulterous,unfaithful
119990,adj.,treacherous,unfaithful
119991,adj.,untiring,unfaltering
119992,adj.,indefatigable,unfaltering
119993,adj.,tireless,unfaltering
119994,adj.,unflagging,unfaltering
119995,adj.,persistent,unfaltering
119996,adj.,unknown,unfamiliar
119997,adj.,new,unfamiliar
119998,adj.,untried,unfamiliar
119999,adj.,strange,unfamiliar
120000,adj.,alien,unfamiliar
120001,adj.,out-of-date,unfashionable
120002,adj.,outmoded,unfashionable
120003,adj.,dated,unfashionable
120004,adj.,old-fashioned,unfashionable
120005,adj.,behind the times,unfashionable
120006,v.,undo,unfasten
120007,v.,unhook,unfasten
120008,v.,unlock,unfasten
120009,v.,disengage,unfasten
120010,v.,detach,unfasten
120011,adj.,deep,unfathomable
120012,adj.,profound,unfathomable
120013,adj.,bottomless,unfathomable
120014,adj.,unsounded,unfathomable
120015,adj.,unplumbed,unfathomable
120016,adj.,disapproving,unfavorable
120017,adj.,negative,unfavorable
120018,adj.,uncomplimentary,unfavorable
120019,adj.,opposed,unfavorable
120020,adj.,hostile,unfavorable
120021,adv.,disapprovingly,unfavorably
120022,adv.,negatively,unfavorably
120023,adv.,critically,unfavorably
120024,adv.,harshly,unfavorably
120025,adv.,disparagingly,unfavorably
120026,adj.,impracticable,unfeasible
120027,adj.,impractical,unfeasible
120028,adj.,unworkable,unfeasible
120029,adj.,out of the question,unfeasible
120030,adj.,impossible,unfeasible
120031,adj.,unsympathetic,unfeeling
120032,adj.,hardhearted,unfeeling
120033,adj.,callous,unfeeling
120034,adj.,cruel,unfeeling
120035,adj.,heartless,unfeeling
120036,adv.,cruelly,unfeelingly
120037,adv.,heartlessly,unfeelingly
120038,adv.,coldly,unfeelingly
120039,adv.,inhumanly,unfeelingly
120040,adj.,real,unfeigned
120041,adj.,genuine,unfeigned
120042,adj.,frank,unfeigned
120043,adj.,heartfelt,unfeigned
120044,adj.,unaffected,unfeigned
120045,v.,release,unfetter
120046,v.,liberate,unfetter
120047,v.,free,unfetter
120048,v.,unchain,unfetter
120049,v.,unshackle,unfetter
120050,adj.,unencumbered,unfettered
120051,adj.,unconstrained,unfettered
120052,adj.,unregulated,unfettered
120053,adj.,autonomous,unfettered
120054,adj.,unrestrained,unfettered
120055,adj.,incomplete,unfinished
120056,adj.,uncompleted,unfinished
120057,adj.,fragmentary,unfinished
120058,adj.,partial,unfinished
120059,adj.,ongoing,unfinished
120060,adj.,unsuitable,unfit
120061,adj.,inappropriate,unfit
120062,adj.,unsuited,unfit
120063,adj.,inapt,unfit
120064,adj.,unacceptable,unfit
120065,adj.,unsuitable,unfitted
120066,adj.,inappropriate,unfitted
120067,adj.,unsuited,unfitted
120068,adj.,inapt,unfitted
120069,adj.,unacceptable,unfitted
120070,adj.,unsuitable,unfitting
120071,adj.,inappropriate,unfitting
120072,adj.,unsuited,unfitting
120073,adj.,inapt,unfitting
120074,adj.,unacceptable,unfitting
120075,v.,detach,unfix
120076,v.,loosen,unfix
120077,v.,disengage,unfix
120078,v.,separate,unfix
120079,v.,undo,unfix
120080,adj.,composed,unflappable
120081,adj.,calm,unflappable
120082,adj.,collected,unflappable
120083,adj.,imperturbable,unflappable
120084,adj.,level-headed,unflappable
120085,adj.,inexperienced,unfledged
120086,adj.,naive,unfledged
120087,adj.,innocent,unfledged
120088,adj.,fresh,unfledged
120089,adj.,immature,unfledged
120090,adj.,unwavering,unflinching
120091,adj.,constant,unflinching
120092,adj.,steady,unflinching
120093,adj.,undaunted,unflinching
120094,adj.,persistent,unflinching
120095,v.,open out,unfold
120096,v.,open up,unfold
120097,v.,unfurl,unfold
120098,v.,spread out,unfold
120099,v.,display,unfold
120100,adj.,voluntary,unforced
120101,adj.,natural,unforced
120102,adj.,spontaneous,unforced
120103,adj.,unwitting,unforced
120104,adj.,unprompted,unforced
120105,adj.,unexpected,unforeseen
120106,adj.,unanticipated,unforeseen
120107,adj.,surprising,unforeseen
120108,adj.,startling,unforeseen
120109,adj.,astonishing,unforeseen
120110,adj.,memorable,unforgettable
120111,adj.,remarkable,unforgettable
120112,adj.,treasured,unforgettable
120113,adj.,haunting,unforgettable
120114,adj.,extraordinary,unforgettable
120115,adj.,intolerant,unforgiving
120116,adj.,merciless,unforgiving
120117,adj.,pitiless,unforgiving
120118,adj.,remorseless,unforgiving
120119,adj.,vindictive,unforgiving
120120,adj.,shapeless,unformed
120121,adj.,formless,unformed
120122,adj.,indistinct,unformed
120123,adj.,imprecise,unformed
120124,adj.,amorphous,unformed
120125,adj.,unlucky,unfortunate
120126,adj.,luckless,unfortunate
120127,adj.,disastrous,unfortunate
120128,adj.,calamitous,unfortunate
120129,adj.,inappropriate,unfortunate
120130,n.,wretch,unfortunate
120131,n.,underdog,unfortunate
120132,n.,loser,unfortunate
120133,n.,lame duck,unfortunate
120134,n.,weakling,unfortunate
120135,adv.,unluckily,unfortunately
120136,adv.,unhappily,unfortunately
120137,adv.,regrettably,unfortunately
120138,adv.,sadly,unfortunately
120139,adv.,alas,unfortunately
120140,adj.,groundless,unfounded
120141,adj.,unsupported,unfounded
120142,adj.,baseless,unfounded
120143,adj.,unsubstantiated,unfounded
120144,adj.,speculative,unfounded
120145,v.,relax,unfreeze
120146,v.,rescind,unfreeze
120147,v.,repeal,unfreeze
120148,v.,release,unfreeze
120149,v.,liberate,unfreeze
120150,adj.,lonely,unfrequented
120151,adj.,neglected,unfrequented
120152,adj.,isolated,unfrequented
120153,adj.,quiet,unfrequented
120154,adj.,desolate,unfrequented
120155,adj.,aloof,unfriendly
120156,adj.,distant,unfriendly
120157,adj.,surly,unfriendly
120158,adj.,cold,unfriendly
120159,adj.,frosty,unfriendly
120160,v.,defrock,unfrock
120161,v.,excommunicate,unfrock
120162,v.,disqualify,unfrock
120163,v.,drum out,unfrock
120164,v.,expel,unfrock
120165,adj.,unsuccessful,unfruitful
120166,adj.,unprofitable,unfruitful
120167,adj.,unproductive,unfruitful
120168,adj.,unrewarding,unfruitful
120169,adj.,fruitless,unfruitful
120170,v.,open out,unfurl
120171,v.,open up,unfurl
120172,v.,unfold,unfurl
120173,v.,spread out,unfurl
120174,v.,expand,unfurl
120175,adj.,bare,unfurnished
120176,adj.,empty,unfurnished
120177,adj.,unequipped,unfurnished
120178,adj.,unfitted,unfurnished
120179,n.,awkwardness,ungainliness
120180,n.,clumsiness,ungainliness
120181,n.,inelegance,ungainliness
120182,n.,gaucheness,ungainliness
120183,n.,unwieldiness,ungainliness
120184,adj.,graceless,ungainly
120185,adj.,awkward,ungainly
120186,adj.,clumsy,ungainly
120187,adj.,inelegant,ungainly
120188,adj.,ungraceful,ungainly
120189,adj.,stingy,ungenerous
120190,adj.,miserly,ungenerous
120191,adj.,tightfisted,ungenerous
120192,adj.,penny-pinching,ungenerous
120193,adj.,mean,ungenerous
120194,adj.,low-key,unglamorous
120195,adj.,unspectacular,unglamorous
120196,adj.,understated,unglamorous
120197,adj.,subdued,unglamorous
120198,adj.,discreet,unglamorous
120199,adj.,impious,ungodly
120200,adj.,irreligious,ungodly
120201,adj.,irreverent,ungodly
120202,adj.,blasphemous,ungodly
120203,adj.,disrespectful,ungodly
120204,adj.,intractable,ungovernable
120205,adj.,uncontrollable,ungovernable
120206,adj.,out of control,ungovernable
120207,adj.,unmanageable,ungovernable
120208,adj.,unruly,ungovernable
120209,adj.,clumsy,ungraceful
120210,adj.,ungainly,ungraceful
120211,adj.,graceless,ungraceful
120212,adj.,uncoordinated,ungraceful
120213,adj.,lumbering,ungraceful
120214,adj.,ill-mannered,ungracious
120215,adj.,discourteous,ungracious
120216,adj.,rude,ungracious
120217,adj.,impolite,ungracious
120218,adj.,bad-mannered,ungracious
120219,adj.,unappreciative,ungrateful
120220,adj.,thankless,ungrateful
120221,adj.,churlish,ungrateful
120222,adj.,unmindful,ungrateful
120223,adj.,ungracious,ungrateful
120224,adj.,unprotected,unguarded
120225,adj.,unwary,unguarded
120226,adj.,undefended,unguarded
120227,adj.,careless,unguarded
120228,adj.,indiscreet,unguarded
120229,n.,ointment,unguent
120230,n.,salve,unguent
120231,n.,balm,unguent
120232,n.,lotion,unguent
120233,n.,oil,unguent
120234,adv.,sadly,unhappily
120235,adv.,miserably,unhappily
120236,adv.,discontentedly,unhappily
120237,adv.,despondently,unhappily
120238,adv.,dejectedly,unhappily
120239,adj.,sad,unhappy
120240,adj.,miserable,unhappy
120241,adj.,discontented,unhappy
120242,adj.,despondent,unhappy
120243,adj.,unfortunate,unhappy
120244,adj.,uninjured,unharmed
120245,adj.,unhurt,unharmed
120246,adj.,unscathed,unharmed
120247,adj.,undamaged,unharmed
120248,adj.,without a scratch,unharmed
120249,adj.,sick,unhealthy
120250,adj.,unfit,unhealthy
120251,adj.,out of condition,unhealthy
120252,adj.,out of shape,unhealthy
120253,adj.,sickly,unhealthy
120254,adj.,unheeded,unheard
120255,adj.,disregarded,unheard
120256,adj.,unnoticed,unheard
120257,adj.,unremarked,unheard
120258,adj.,unheard,unheeded
120259,adj.,disregarded,unheeded
120260,adj.,unnoticed,unheeded
120261,adj.,unremarked,unheeded
120262,adj.,prompt,unhesitating
120263,adj.,unreserved,unhesitating
120264,adj.,wholehearted,unhesitating
